,date,Gpp,PsnNet
725,2016-10-15,0.028536363636363634,0.02512314049586777
726,2016-10-23,0.027857575757575758,0.025061432506887055
727,2016-10-31,0.022551790633608817,0.01992121212121212
728,2016-11-08,0.01184159779614325,0.009641597796143252
729,2016-11-16,0.02076804407713499,0.017925068870523416
730,2016-11-24,0.016553168044077134,0.014700275482093664
731,2016-12-02,0.01386198347107438,0.011869421487603308
732,2016-12-10,0.015356749311294765,0.013242148760330578
733,2016-12-18,0.013361707988980717,0.011625619834710743
734,2016-12-26,0.010203030303030304,0.008934710743801654
735,2017-01-01,0.011820936639118457,0.010187327823691458
736,2017-01-09,0.01041322314049587,0.00924297520661157
737,2017-01-17,0.00916969696969697,0.007924793388429753
738,2017-01-25,0.01170358126721763,0.010384573002754822
739,2017-02-02,0.01618457300275482,0.014077961432506886
740,2017-02-10,0.01324710743801653,0.01207465564738292
741,2017-02-18,0.012804683195592286,0.011466391184573004
742,2017-02-26,0.015469146005509643,0.013897796143250688
743,2017-03-06,0.01305482093663912,0.011260330578512397
744,2017-03-14,0.018915426997245178,0.016802203856749312
745,2017-03-22,0.013191460055096419,0.010779889807162534
746,2017-03-30,0.016851790633608813,0.013511019283746557
747,2017-04-07,0.015579614325068873,0.013022038567493115
748,2017-04-15,0.017614876033057853,0.015334986225895316
749,2017-04-23,0.01078374655647383,0.008886776859504134
750,2017-05-01,0.01584022038567493,0.01277741046831956
751,2017-05-09,0.015848209366391183,0.012051515151515153
752,2017-05-17,0.013092286501377412,0.00883030303030303
753,2017-05-25,0.01287603305785124,0.010236914600550965
754,2017-06-02,0.01823471074380165,0.01441322314049587
755,2017-06-10,0.01913305785123967,0.015367217630853995
756,2017-06-18,0.016901652892561986,0.014053168044077134
757,2017-06-26,0.00736694214876033,0.006136363636363637
758,2017-07-04,0.02526584022038568,0.02116556473829201
759,2017-07-12,0.026606611570247934,0.022373829201101928
760,2017-07-20,0.03151019283746557,0.02584132231404959
761,2017-07-28,0.034812396694214875,0.029106887052341598
762,2017-08-05,0.035166391184573,0.029146831955922867
763,2017-08-13,0.0368168044077135,0.029863636363636367
764,2017-08-21,0.03739917355371901,0.03101515151515152
765,2017-08-29,0.014010468319559231,0.01243305785123967
766,2017-09-06,0.037725344352617075,0.0325969696969697
767,2017-09-14,0.038839393939393944,0.03254683195592287
768,2017-09-22,0.035407438016528923,0.027404132231404955
769,2017-09-30,0.027423415977961437,0.024022865013774104
770,2017-10-08,0.03081432506887053,0.02654022038567493
771,2017-10-16,0.03378512396694216,0.029377685950413224
772,2017-10-24,0.025387603305785128,0.02249146005509642
773,2017-11-01,0.024144077134986227,0.02076060606060606
774,2017-11-09,0.02486694214876033,0.022146556473829206
775,2017-11-17,0.014848760330578512,0.012999724517906338
776,2017-11-25,0.014774380165289256,0.01327961432506887
777,2017-12-03,0.00988595041322314,0.008573278236914601
778,2017-12-11,0.007422589531680442,0.006451239669421488
779,2017-12-19,0.010870247933884298,0.00971900826446281
780,2017-12-27,0.007234710743801652,0.006436088154269973
781,2018-01-01,0.01103443526170799,0.009814325068870523
782,2018-01-09,0.009901377410468318,0.008795041322314049
783,2018-01-17,0.010075482093663912,0.008773829201101929
784,2018-01-25,0.0072595041322314055,0.006254269972451792
785,2018-02-02,0.006669421487603307,0.0057983471074380165
786,2018-02-10,0.009554545454545456,0.008478236914600552
787,2018-02-18,0.014190633608815426,0.012304683195592286
788,2018-02-26,0.015711570247933883,0.013377961432506887
789,2018-03-06,0.01706914600550964,0.014626446280991735
790,2018-03-14,0.013084573002754821,0.011080165289256197
791,2018-03-22,0.015769421487603304,0.012859779614325068
792,2018-03-30,0.017274380165289257,0.014846831955922866
793,2018-04-07,0.013158677685950415,0.010973002754820936
794,2018-04-15,0.015349586776859504,0.012722314049586776
795,2018-04-23,0.013956473829201102,0.011465013774104684
796,2018-05-01,0.01629366391184573,0.013451790633608815
797,2018-05-09,0.01717658402203857,0.01444077134986226
798,2018-05-17,0.01907052341597796,0.015190358126721763
799,2018-05-25,0.017886225895316805,0.013687878787878787
800,2018-06-02,0.019769421487603307,0.01654297520661157
801,2018-06-10,0.006100550964187328,0.005207438016528926
802,2018-06-18,0.025678512396694216,0.020162258953168047
803,2018-06-26,0.037663085399449035,0.03257438016528926
804,2018-07-04,0.030938292011019285,0.02737272727272727
805,2018-07-12,0.03488181818181818,0.030429476584022036
806,2018-07-20,0.028909917355371902,0.024483195592286504
807,2018-07-28,0.028240771349862262,0.024694765840220387
808,2018-08-05,0.026147658402203854,0.021753168044077134
809,2018-08-13,0.03943581267217631,0.03346749311294765
810,2018-08-21,0.03418429752066116,0.02943443526170799
811,2018-08-29,0.03180137741046832,0.026711019283746557
812,2018-09-06,0.031455647382920116,0.02554435261707989
813,2018-09-14,0.02099338842975207,0.018158402203856748
814,2018-09-22,0.03816749311294766,0.03295234159779614
815,2018-09-30,0.03920798898071626,0.03427603305785124
816,2018-10-08,0.03538925619834711,0.02880964187327824
817,2018-10-16,0.007458677685950415,0.006621763085399449
818,2018-10-24,0.02894435261707989,0.025095316804407717
819,2018-11-01,0.019324793388429753,0.016377134986225894
820,2018-11-09,0.01907382920110193,0.01630468319559229
821,2018-11-17,0.01896391184573003,0.016418732782369147
822,2018-11-25,0.013687327823691461,0.011751239669421487
823,2018-12-03,0.015979063360881545,0.014248760330578513
824,2018-12-11,0.008991184573002756,0.007990909090909092
825,2018-12-19,0.00881129476584022,0.007585674931129477
826,2018-12-27,0.005492286501377411,0.004802479338842976
827,2019-01-01,0.009139669421487605,0.008164187327823692
828,2019-01-09,0.010647382920110193,0.009708815426997246
829,2019-01-17,0.007696143250688707,0.006463911845730029
830,2019-01-25,0.013105234159779615,0.011582644628099173
831,2019-02-02,0.008871349862258952,0.007861157024793388
832,2019-02-10,0.014607988980716254,0.012693939393939393
833,2019-02-18,0.017303856749311293,0.015218457300275483
834,2019-02-26,0.016660881542699724,0.014253719008264464
835,2019-03-06,0.01726115702479339,0.014754269972451791
836,2019-03-14,0.015778512396694217,0.013848209366391187
837,2019-03-22,0.01373168044077135,0.011989531680440771
838,2019-03-30,0.017673829201101932,0.014876584022038567
839,2019-04-07,0.015604683195592287,0.013412947658402204
840,2019-04-15,0.016199449035812673,0.013289256198347107
841,2019-04-23,0.01152947658402204,0.009343526170798899
842,2019-05-01,0.01564931129476584,0.01168374655647383
843,2019-05-09,0.01329917355371901,0.010211570247933885
844,2019-05-17,0.015528374655647383,0.011872727272727273
845,2019-05-25,0.016830303030303032,0.013766666666666667
846,2019-06-02,0.019438292011019286,0.015532506887052343
847,2019-06-10,0.02205840220385675,0.018579889807162537
848,2019-06-18,0.015596694214876033,0.011938016528925621
849,2019-06-26,0.032549035812672183,0.027484848484848487
850,2019-07-04,0.029767217630853996,0.024914600550964186
851,2019-07-12,0.03318512396694215,0.026909917355371904
852,2019-07-20,0.02801404958677686,0.02302534435261708
853,2019-07-28,0.031561432506887054,0.026322038567493114
854,2019-08-05,0.020576308539944903,0.016635261707988982
855,2019-08-13,0.026765013774104687,0.021549311294765842
856,2019-08-21,0.02431322314049587,0.020047382920110192
857,2019-08-29,0.027931955922865015,0.023455647382920112
858,2019-09-06,0.039072176308539944,0.03242920110192838
859,2019-09-14,0.03318925619834711,0.028421763085399454
860,2019-09-22,0.03839586776859505,0.03196473829201102
861,2019-09-30,0.03236143250688705,0.0276236914600551
862,2019-10-08,0.0405068870523416,0.034467217630854
863,2019-10-16,0.014238292011019284,0.011845179063360882
864,2019-10-24,0.024432782369146012,0.021085399449035813
